temperature,pressure,vibration,humidity,faulty,temp_pressure_ratio,temp_pressure_diff,vibration_humidity_product,equipment_Pump,equipment_Turbine,location_Chicago,location_Houston,location_New York,location_San Francisco
-0.0954234324694942,-0.48219658089657574,-0.7278350039455111,0.5563211618117536,0,0.42261922220517545,0.2230575911199899,-0.39868512390668503,0.0,1.0,0.0,0.0,0.0,0.0
0.09176130400696537,-0.9314543998983272,0.4734748875198648,-0.8749344394489699,0,1.1966820488439691,0.6436462535836884,-0.08901868127843299,1.0,0.0,1.0,0.0,0.0,0.0
0.29540561928159775,0.102757799397963,0.048400319600688406,1.1738495217202027,0,0.07532791601173415,0.16936001187011668,0.7286987206594927,0.0,1.0,0.0,0.0,0.0,0.0
0.12830819028594273,-0.604886006367334,0.06393716490244652,-0.27554416098101314,0,0.7204526471303021,0.47227740118126027,-0.03520959866921294,0.0,1.0,0.0,0.0,0.0,1.0
-1.1020552263639949,-0.9300520105796719,0.7345430637333682,-1.3314867397016827,0,0.27523362518754046,-0.2864650701403293,-0.2421382854138642,1.0,0.0,0.0,0.0,0.0,0.0
-2.223940601620453,0.7017251168959896,0.7500594387840497,1.5354931013194684,1,-1.4298461914282228,-2.15815905230208,1.8189065958760913,0.0,0.0,0.0,1.0,0.0,0.0
-0.3588439768783944,-0.22827556510114796,-1.1661572942390646,-0.07708291194123443,0,0.004368696379007361,-0.13735194948011598,-0.9902546737620872,1.0,0.0,0.0,0.0,0.0,0.0
0.06826083672674443,0.7334866878422182,-0.2867908153000258,-0.7075319328445493,0,-0.45604081197128893,-0.39336931774608747,-0.5144379125617994,0.0,1.0,0.0,0.0,0.0,0.0
0.27808271693887043,-0.14625704990094873,1.110443725520211,0.25615554999959156,0,0.2893680320323696,0.308240114544195,1.2449786083181336,1.0,0.0,1.0,0.0,0.0,0.0
-0.5273016794275206,1.2482015720435369,0.24842319207320743,-1.0500289090874684,0,-0.9280588770896913,-1.171885652619996,-0.3400372451504798,0.0,0.0,0.0,0.0,0.0,0.0
0.7694351884757029,0.0010806234316911667,0.8303104160074168,0.9044135254719984,0,0.41474639367582533,0.600552195465141,1.4566020331640117,1.0,0.0,0.0,0.0,1.0,0.0
-0.16831751994486588,-0.8396053087310108,0.5812323730961988,-0.28320075915846826,0,0.8488465963885597,0.38500438765103734,0.37995047032951046,0.0,1.0,1.0,0.0,0.0,0.0
-0.032969306068881925,0.37963603730863893,-1.0537955957890932,-0.6603886137582778,0,-0.29044890687602765,-0.2556560565938953,-1.0406347119545256,1.0,0.0,0.0,0.0,0.0,1.0
4.355752427724627,2.0186039974551533,-0.5667656604372328,-2.195660757749072,1,0.39045886235230626,2.157644200406881,-1.2730445286003784,1.0,0.0,1.0,0.0,0.0,0.0
-0.35709321971107355,-0.4031776832684594,0.5638771457363897,0.849492017901448,0,0.1732725194171126,-0.028972286204597283,1.1226876585560943,1.0,0.0,0.0,0.0,0.0,0.0
-0.430403080561348,1.568432532272353,-0.23931334936149914,-1.0709570915831983,0,-1.0043296001260849,-1.2923997479717513,-0.6489856243445741,1.0,0.0,0.0,0.0,0.0,0.0
-0.45669205932693313,1.2837170866783045,0.7571520659588141,-0.5574212429208173,0,-0.9146871397254377,-1.1386547086147687,0.3257112475812806,1.0,0.0,0.0,0.0,0.0,1.0
0.37506402239429143,0.2917215240216678,0.6166978575024901,0.6973131488185719,0,-0.03330558619046998,0.11574447791538774,1.0771245314469609,1.0,0.0,0.0,0.0,0.0,1.0
0.7205996750603855,0.2756823585059868,-0.37302560773398746,0.6495018950871281,0,0.1474726662982995,0.3945193525735885,0.005240890083040546,0.0,0.0,0.0,0.0,1.0,0.0
0.524885858866627,0.647296729436561,0.4242125741239337,-2.2152772232336417,1,-0.20742003428685532,0.014799241208261508,-0.9689313785401553,1.0,0.0,0.0,0.0,1.0,0.0
0.3921329886830026,-0.31794053514891946,-0.9494129990830134,-0.1783257764235199,1,0.5349286697196286,0.5020630699530813,-0.8313980184528073,0.0,1.0,0.0,0.0,1.0,0.0
-0.438417066961219,-0.4046055690292484,-0.18036187023892256,-0.7271742919240538,0,0.12470079110396545,-0.09140016990318643,-0.4491398905042505,0.0,0.0,0.0,0.0,1.0,0.0
-0.6957100552257952,-0.13050883785200662,0.44859888973749756,-0.7723278980730087,0,-0.2682103525391203,-0.4593849515940077,-0.03988307670620076,1.0,0.0,1.0,0.0,0.0,0.0
0.9552591401243395,0.3666780038409273,0.2804172807811932,-0.4661573566605848,0,0.1876672849990015,0.5214983553392984,0.027202249128164272,0.0,1.0,0.0,0.0,0.0,1.0
0.3014608687277928,0.33827857564922215,0.5783295514993323,-0.23401850595388551,0,-0.10287468479926425,0.029965878551634923,0.4106410769637352,0.0,0.0,0.0,1.0,0.0,0.0
1.001572025462283,0.9554273146520034,0.594727007439001,0.8603847809666901,0,-0.19268887306221302,0.1973113054636738,1.1640312527290355,0.0,0.0,0.0,0.0,1.0,0.0
-0.039578689581330394,-0.7336751938401621,0.043231328237369956,-1.1995562392438022,0,0.7840308032959574,0.4203980555137079,-0.5458587317643385,1.0,0.0,0.0,0.0,0.0,1.0
-1.3827266436948285,1.0417619097899755,0.8061675999139227,1.2112178451722038,0,-1.1867575232965017,-1.7114250560007167,1.6537503705311065,0.0,0.0,0.0,0.0,0.0,0.0
0.16429179744934447,-0.010999374218967082,0.7276583863809369,-0.5338971170812387,0,0.10282416125521036,0.1369067991847838,0.3205892864475484,1.0,0.0,0.0,0.0,0.0,1.0
-0.4202144842630037,0.06181526609897806,-0.394356554230043,0.05603107138575535,0,-0.2640673565196203,-0.3626191615520492,-0.26763649922070365,1.0,0.0,0.0,0.0,0.0,1.0
0.3942556253347655,-0.76002434686387,-0.045510115039434494,0.9074203860196842,0,1.1312365853836976,0.7742119520519742,0.4811217132766379,0.0,0.0,0.0,0.0,1.0,0.0
-0.3264738446661574,-0.21654095909750576,0.0863550273843787,0.9045491876211348,0,0.012438653477409004,-0.11933542785181554,0.6267590050661744,0.0,1.0,1.0,0.0,0.0,0.0
0.17359499712417922,0.8594836376887514,-0.3440948300015648,0.059884525814150075,0,-0.4789673396740671,-0.38847182046037515,-0.22084201762072042,0.0,0.0,0.0,0.0,0.0,1.0
-0.01435877106658932,0.32603920435861083,0.5332004663251882,0.42579755063752317,0,-0.24598823962581778,-0.2083756756265075,0.8091471796460067,0.0,0.0,0.0,0.0,0.0,0.0
-1.4767911253265336,0.7733249707361516,0.12267852700408531,-0.04012568759897535,0,-1.1331731096500668,-1.6203959858862136,0.14313804788930398,0.0,0.0,0.0,0.0,0.0,1.0
0.24078058618868864,0.05710058581447762,-1.1154564486079661,0.16970305948638834,0,0.08507281247714137,0.15477666345745741,-0.8880200850390645,0.0,0.0,0.0,1.0,0.0,0.0
0.557403528119218,0.20195308754619898,0.19511400115679878,0.32160568116257365,0,0.12669621688505966,0.31260185557397785,0.4138042622861833,1.0,0.0,0.0,0.0,0.0,0.0
0.2936781497005651,-0.2955611033545627,-0.9025753837129383,-0.8807957296349624,0,0.4517952837919401,0.41173369652408437,-0.9969687803607744,0.0,1.0,0.0,0.0,0.0,0.0
-1.2896473731564435,-0.03565777749081984,0.6462524457407758,1.4623973369520962,0,-0.6596475159204693,-0.9797352896691339,1.6358958701959418,0.0,1.0,0.0,0.0,0.0,0.0
0.22127211302250877,-1.442649980228782,-0.5752445459705466,-0.9200602587611888,0,2.527891673170217,1.0572398782757793,-0.7966352683784338,1.0,0.0,0.0,0.0,0.0,0.0
-0.5649263109561979,-0.1444525358769155,-1.101078023677191,-0.17460905228585047,0,-0.18416322053075615,-0.34905267492963105,-0.9575206362130194,0.0,1.0,0.0,0.0,0.0,1.0
0.8587842388917007,0.5516740759798193,0.09620214785699241,0.471049347118427,0,0.004618288914065298,0.3332103318788751,0.40016911418190887,1.0,0.0,0.0,1.0,0.0,0.0
-0.1564133978264569,-0.7534938626768778,-0.49986300806353584,-0.6585698713237319,0,0.7298578989262289,0.3415816398809473,-0.6445855664753115,1.0,0.0,0.0,0.0,1.0,0.0
0.6405196529738816,-0.16997052612903915,-0.7843071987754673,-0.12393022673975353,0,0.5172780542849504,0.6048664165696047,-0.6756143889610086,0.0,0.0,0.0,1.0,0.0,0.0
-0.23119592073172177,0.9526085767343991,1.1779943025748458,0.027731305539592938,0,-0.6905337799108522,-0.7605365886746638,1.1204416326569757,0.0,1.0,0.0,0.0,0.0,0.0
0.7213936262989231,0.20411988558150712,-1.190148634348152,1.2098572318719345,0,0.20678558070689781,0.43892409514443886,-0.7308242808233743,1.0,0.0,0.0,0.0,1.0,0.0
0.022205809034993022,-0.7255020642297756,0.6665554407209278,-0.6180087367002954,0,0.8156373803938282,0.463489537432416,0.2165795410084571,0.0,0.0,1.0,0.0,0.0,0.0
-0.15622469811367728,-0.12134666065394578,-0.5072676253143126,-0.3438455074585423,0,0.024222818117472285,-0.04506170521006857,-0.5261683054093146,0.0,1.0,0.0,0.0,0.0,0.0
-0.7367616737850176,-0.5724081996558198,-0.03346311275962118,-0.24819264189589643,0,0.10895028685637163,-0.22095527896450115,-0.10026983743045727,1.0,0.0,0.0,1.0,0.0,0.0
1.108899124287658,-1.1580124763942454,3.934334319882607,-1.511504508855137,1,2.5257016466379123,1.5739982845189981,1.2139103291477533,0.0,1.0,0.0,0.0,1.0,0.0
0.02085158692317056,-1.0413932094234888,0.32527075012320844,0.5265283259570191,0,1.3446837805742837,0.6557189009473852,0.6638801191409407,1.0,0.0,0.0,1.0,0.0,0.0
0.307986855608195,-0.12859342043732977,1.3447791326732625,-0.7703455877252647,0,0.2889311864284125,0.3207093589553611,0.5756619709957836,0.0,1.0,0.0,0.0,0.0,1.0
0.2153929183602593,0.7695120560842811,0.8616554177002833,-1.3648188188173007,0,-0.4130506924487747,-0.3008861203378362,-0.19814810685313905,0.0,1.0,0.0,0.0,0.0,0.0
-0.7054857038407855,-0.21930708487928183,0.03930081207840837,-0.991374857828403,0,-0.20284574233615366,-0.4126614584252919,-0.43707013087540253,1.0,0.0,0.0,0.0,0.0,1.0
-0.32638931954762745,0.3673428404811555,0.485045088882491,1.603124610168101,0,-0.42181779492318866,-0.47652906160653336,1.5241379615332558,0.0,0.0,0.0,1.0,0.0,0.0
-0.08609378216125385,-0.4484578573043713,-0.3648229733189643,0.5642877948444878,0,0.39003094532597976,0.20967606205756734,-0.02275715623573826,0.0,1.0,0.0,0.0,0.0,0.0
-1.0327589504229304,0.3948898478852947,-0.848696339807832,-0.2881504843214314,0,-0.771556995055641,-1.0432142850857056,-0.7805873207087795,1.0,0.0,0.0,1.0,0.0,0.0
-0.231779440997627,-0.04242481000981285,-0.8291186763243432,0.9434139790744795,0,-0.08369955963515406,-0.15216236296116814,-0.3824628987293677,0.0,0.0,1.0,0.0,0.0,0.0
0.27527692357647154,0.5981285977003571,-0.7608769501236119,-0.41480652354443787,0,-0.28720343974453927,-0.14940914910362244,-0.7510511669353919,1.0,0.0,1.0,0.0,0.0,0.0
-1.5938285856562129,1.800763592818356,2.607072436227108,1.5019165837666075,1,-1.4652950269605078,-2.3401527540291958,4.151407678470602,1.0,0.0,0.0,0.0,0.0,0.0
-0.1023243550094376,0.18036770827936163,0.8502696520159146,0.05852827695694654,0,-0.18730126009431816,-0.18771545772324594,0.8514773947604843,0.0,0.0,0.0,1.0,0.0,0.0
0.6111422758081879,-0.33883627379669445,-0.11112075900583568,-0.7004088968733485,0,0.6900734178317863,0.6853228351626863,-0.3876680589667309,0.0,1.0,0.0,0.0,0.0,0.0
1.1264794869860215,0.5808210829595697,0.3940941778452347,-0.665659792303596,0,0.10394178735852311,0.5237471752933175,-0.010596282546419375,1.0,0.0,0.0,0.0,1.0,0.0
-0.4000526585233053,0.5904595193022522,0.21509442917575886,-1.0769299729610409,0,-0.5835436242410033,-0.670385577923571,-0.37605249162406634,0.0,1.0,0.0,0.0,0.0,1.0
0.39499472823407766,-0.09597007329832401,-0.5229064477695662,-0.05365055948291793,0,0.3056272350867721,0.36847413957618985,-0.4257025275473302,0.0,0.0,0.0,0.0,1.0,0.0
0.8765441666602969,1.495074180831982,0.26133687793090016,-0.41983110143753044,0,-0.5139459526103359,-0.2302012542099153,0.03998646985472974,0.0,1.0,0.0,0.0,0.0,0.0
0.4851300625810602,-0.3149857188404337,0.2076780565780762,-0.1686412955440451,0,0.5869293244756978,0.572642981949696,0.1432295028707794,0.0,1.0,0.0,1.0,0.0,0.0
0.8790632048528948,-1.2142828545544724,1.3755164117264636,0.8790208276674106,0,2.4776570517062244,1.4295266181175994,2.042545880739984,0.0,1.0,1.0,0.0,0.0,0.0
-1.3769151313280876,0.8912779777840005,0.44608937796576936,0.7194771786403327,0,-1.1335317424941471,-1.6148252375403525,0.9100152531247462,1.0,0.0,1.0,0.0,0.0,0.0
0.3135561261220606,0.9161871607724663,-0.029377196506541813,0.6721638788510209,0,-0.4509580415403332,-0.31422269884701826,0.37778848231486456,1.0,0.0,0.0,0.0,1.0,0.0
-0.8449093124549851,0.7957556476175025,0.6771117466860727,0.33536213063501985,0,-0.8747136452360105,-1.1422709478619815,0.888943910963219,0.0,1.0,0.0,0.0,1.0,0.0
0.8611263943038375,-0.07403177884938367,-0.279815118358765,-0.9631663224781288,0,0.5393170971991845,0.7178824159237084,-0.6249558442830789,0.0,1.0,1.0,0.0,0.0,0.0
0.47309642277911407,0.049912355046747604,-0.7439715985507527,1.3161463919815888,0,0.21292837288037839,0.3400069194731888,-0.16277686366867025,0.0,1.0,0.0,1.0,0.0,0.0
-0.15541317289242446,0.27374120430316773,0.6526608458594281,-0.7880091163146205,0,-0.27900760932318064,-0.2861713840650701,0.08905070472118005,0.0,0.0,0.0,0.0,0.0,1.0
-0.6534640003396897,0.007430348599464522,-0.14897081669259796,-0.15965916643122574,0,-0.34776399782884543,-0.5109015846626196,-0.1519874861766847,1.0,0.0,1.0,0.0,0.0,0.0
-0.1846246016283487,0.2133539039662702,-1.5045210992969753,-1.2780417291329214,0,-0.25193275778072144,-0.2719602120805808,-1.4468951734516673,0.0,0.0,1.0,0.0,0.0,0.0
0.9282565339057403,-0.07852142485668896,0.751723942444839,0.674631404620923,0,0.5806927937241855,0.7728828229882484,1.2043219139975292,1.0,0.0,1.0,0.0,0.0,0.0
-0.08752726249739909,0.433652677319315,0.5747725583890382,-0.5213145672118943,0,-0.3505467503333172,-0.33117436892911295,0.21495335883042946,0.0,0.0,0.0,0.0,0.0,0.0
-0.7895663986037038,-1.1381780050036345,0.145935080622794,-0.8510342219183857,0,0.8498866185217494,0.08411818781120982,-0.2913268243187233,1.0,0.0,1.0,0.0,0.0,0.0
0.14245964789103024,-0.014978295953170306,0.2363104678574872,0.9955706442816401,0,0.09458756291379698,0.12234747383558726,0.8472050572476797,1.0,0.0,0.0,0.0,0.0,1.0
0.4958106961602431,-0.4095014449520496,-1.1726249272104232,-0.1624525149093115,0,0.7054989235267944,0.6387877518894496,-1.0148071689203306,1.0,0.0,0.0,0.0,0.0,0.0
0.05586604558567148,-1.208121114681201,0.9070684999896648,0.0015723187166101801,0,1.7299190100241362,0.7849891182973561,0.8594255156449315,1.0,0.0,1.0,0.0,0.0,0.0
0.5863142072675572,-0.27320678091610856,1.026866288694688,0.28370639525262964,0,0.5991604361783477,0.6258404049842149,1.1873421728548526,0.0,0.0,0.0,0.0,0.0,1.0
-0.7953915228389531,-0.9645655670300278,-0.9132798018259081,-0.9156708017951893,0,0.5619496225176298,-0.026643803391117764,-1.0140739209907255,0.0,0.0,0.0,1.0,0.0,0.0
-0.65853831201746,-1.4863196212190077,0.9433802862095361,-0.02340884831887322,0,1.7485624596692677,0.3991254489036749,0.8723878086701704,0.0,1.0,0.0,1.0,0.0,0.0
-0.20541086837559744,1.699218724026055,-0.8464545543094952,-2.0804912950400154,0,-0.969257049817392,-1.1972921609876144,-1.3271403929181687,0.0,1.0,0.0,0.0,0.0,1.0
-0.7327990899913067,0.07030933581121605,0.5573046361046228,0.9880339339891269,0,-0.43301756993760554,-0.6111287172929403,1.2077808340667486,0.0,0.0,1.0,0.0,0.0,0.0
-0.6715295647380604,-1.0690411300957963,-0.8010111216862019,-0.6813024645480864,0,0.8283291382431149,0.13369412484496584,-0.8668700723850151,0.0,0.0,0.0,0.0,1.0,0.0
-0.7537815705630166,-0.6941695699728563,-0.6654036752797149,-1.0971019672289928,0,0.23408564880745494,-0.15970156784895698,-0.9173653919964309,1.0,0.0,0.0,0.0,1.0,0.0
-0.2595390407518955,-0.9584348483296257,-1.0669446418145458,0.05550417377285551,0,0.9709839639285843,0.3867065047221799,-0.8715289999703623,1.0,0.0,0.0,1.0,0.0,0.0
-0.32919816853946027,0.8413289781070491,-0.6888053057507517,0.40877744080284345,0,-0.6790164936605237,-0.7687320748939308,-0.4097493944108092,0.0,0.0,0.0,1.0,0.0,0.0
0.4287360446038485,-0.6712484949398985,-0.2616573726972757,-1.2898867078038125,0,1.017407522757972,0.7467320750021176,-0.7624377593052466,1.0,0.0,0.0,1.0,0.0,0.0
-0.6312859523599331,-0.49078656301889123,-0.280293920489557,0.037837034747980544,0,0.09165128956230077,-0.18879578733800165,-0.17345793695061718,0.0,0.0,1.0,0.0,0.0,0.0
-0.042602367822680884,0.8495602581521368,-0.5780712999065316,-0.44701667751527446,0,-0.5636942894279161,-0.5506856054822378,-0.6211317107370188,0.0,1.0,0.0,0.0,1.0,0.0
0.19967306725711148,-0.11280399460328959,-0.1530567124228627,1.3419310515114655,0,0.213791513036079,0.22673810056926363,0.5713799029173777,0.0,0.0,0.0,1.0,0.0,0.0
-0.2492571167172534,-0.7465093858412233,-0.6436402455925937,0.6730704148436665,0,0.6542139439226834,0.26503956882799073,-0.2704881102582928,0.0,0.0,0.0,0.0,0.0,1.0
-0.3147082507928889,-0.7678828538880034,1.0647334005523184,0.7907316167132884,0,0.6374437327626133,0.2271708754154663,1.6275330238139043,1.0,0.0,0.0,0.0,0.0,1.0
-0.5122103566198484,-0.09581095769517063,0.10065832901174677,-0.45916093504547967,0,-0.19379007030031853,-0.33778136699661554,-0.10621254684475244,0.0,1.0,0.0,1.0,0.0,0.0
-0.850147081231078,0.7686562378534331,-0.34371663370345223,-0.04579779420626817,0,-0.8652577712253872,-1.1297667239127687,-0.26648046226516703,0.0,0.0,0.0,1.0,0.0,0.0
-0.4208010574852751,0.06481034092389801,0.3651477347295293,-0.13889716416432116,0,-0.2665511808915293,-0.3649083319609696,0.2938545329754239,1.0,0.0,0.0,0.0,1.0,0.0
1.8142570707543353,1.047308917891631,-0.2808279371369538,0.816568789034793,0,0.076636864974018,0.773676775462558,0.17743859605562903,1.0,0.0,1.0,0.0,0.0,0.0
0.37041790113807277,0.16666447293581677,-0.4309202192908642,-1.1089378317465508,0,0.06142592883406512,0.18864631498375387,-0.781201912650702,0.0,0.0,1.0,0.0,0.0,0.0
-0.060490119789084744,0.18186581273279362,-1.0482177542179028,0.4091702925976201,0,-0.16735914517852005,-0.15606880467962211,-0.764842302446488,0.0,1.0,1.0,0.0,0.0,0.0
0.2512967719740536,0.2777227998724831,-0.37129314979822287,-0.40462261777716196,0,-0.08320772810039077,0.027970816006120766,-0.4440835226564959,0.0,1.0,0.0,1.0,0.0,0.0
0.786073910019832,0.620829791480684,-0.5978943167987212,-0.2727457923072255,0,-0.07523605996880346,0.23429931286406153,-0.5719225638242095,1.0,0.0,1.0,0.0,0.0,0.0
-0.16644009290810996,1.130884140614205,-0.4900695385590585,-0.726248587403611,0,-0.7434711495720713,-0.8192123817352359,-0.6644922345964424,0.0,1.0,0.0,0.0,0.0,1.0
2.2188447079301175,0.9674529364414276,2.643196938541955,-0.051221403695279576,1,0.29170406298082696,1.137464470516304,2.3301460889984136,0.0,1.0,0.0,0.0,0.0,1.0
0.7896103345635521,-0.7285754282907138,-0.30302879291780815,1.224292976586294,0,1.3589279849212905,1.062709007633507,0.33481889911716234,1.0,0.0,0.0,1.0,0.0,0.0
-0.29432460532694404,0.6796890066274516,0.3889533903189849,-0.12932756402977405,0,-0.5839514844037846,-0.6426846694696928,0.31999638684849674,1.0,0.0,0.0,0.0,0.0,1.0
0.4264406737325301,-2.0488394250851525,-0.5662258078493821,1.3055933022088821,0,6.003885987817302,1.5878482819864437,0.05031345614881409,1.0,0.0,0.0,0.0,0.0,0.0
0.25618522791100706,-0.42464776306064833,-0.25895071893597743,0.09089122192541507,0,0.5756730942713838,0.46153354249770173,-0.1301617571933488,0.0,0.0,0.0,0.0,0.0,1.0
-0.9488836970024336,0.7219563251484749,-0.26293307665913895,-0.10748342157539817,0,-0.8872290875158532,-1.1780480344507214,-0.22419300984686233,0.0,1.0,0.0,1.0,0.0,0.0
-0.014207045549856492,-1.9195028601029027,-0.30377198050876425,-0.9719166680690815,0,4.3619362863269435,1.165716274985315,-0.6440872478824619,0.0,1.0,0.0,0.0,1.0,0.0
0.14573444436012617,-0.5240443845871938,-1.5246389072990791,-0.27884226866337,0,0.6271899335063323,0.43637745165524033,-1.3263855220973044,0.0,0.0,0.0,0.0,0.0,0.0
0.545655231538834,-0.18947884993490566,1.7734679864415581,-0.9325145283062676,0,0.4841841236685763,0.5429615330241283,0.7107740423866052,1.0,0.0,0.0,0.0,0.0,0.0
-0.8082262144858593,0.5008058153456741,0.6100350150528934,0.19540678192404154,0,-0.7211418881688908,-0.9332470712260026,0.7287496933628707,1.0,0.0,0.0,0.0,0.0,1.0
3.1841571237220623,3.2012548069244597,2.2833753686941454,2.134526631951285,1,-0.46366484359616145,0.5220622988897409,4.442671032941293,1.0,0.0,0.0,0.0,1.0,0.0
